url,type
https://toulousa.com/omg/365EYJSFYHMS.exe,malware
http://176.113.161.67:45886/Mozi.m,malware
http://45.163.149.85:30005/.i,malware
http://162.212.113.98:56864/Mozi.m,malware
https://apbfiber.com/openme/122912345.exe,malware
http://182.117.116.106:39731/Mozi.m,malware
http://2.56.240.32/bins/Hilix.m68k,malware
http://111.42.66.7:49289/Mozi.m,malware
http://zeroterwwgfbot.hoesbigmadzero.tk/bins/911.sh4,malware
http://69.229.0.133:53066/.i,malware
http://192.236.161.206/bins/blxntz.mips,malware
https://mitsui-jyuku.mixh.jp/uploads/5294d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
https://apbfiber.com/openme/803dd3optoor.exe,malware
http://209.141.49.213/bins/lessie.arm5,malware
http://50.3.177.106/SBIDIOT/yarn,malware
http://42.231.239.192:38526/Mozi.m,malware
http://stdykungeduationaldeveloper15investmenqg.duckdns.org/kungdoc/winlog.exe,malware
http://45.161.254.82:55632/Mozi.m,malware
https://e-internetim.com/hediye10gb.apk,malware
https://apbfiber.com/openme/485dd3optoor.exe,malware
http://107.175.36.162/bins/hoho.arm6,malware
assetsoption.com,malware
https://onedrive.live.com/download?cid=470FEBB155BE50FA&resid=470FEBB155BE50FA!450&authkey=AHW0J-CME0jg6pw,malware
http://133.167.105.83/jackmysh4,malware
http://164.132.92.180/arm4,malware
http://142.93.159.72/Anti_Bins/Antisocial.arm7,malware
https://apbfiber.com/openme/9820d200d42d3_18d30d11.exe,malware
http://123.13.56.153:58273/Mozi.m,malware
http://205.185.118.62/Pandoras_Box/pandora.arm7,malware
https://apbfiber.com/openme/24020d200d42d3_18d30d11.exe,malware
http://www.hfacn.com/tag/%E4%B8%87%E8%89%BE%E5%8F%AF%E8%AF%B4%E6%98%8E%E4%B9%A6-cn,malware
http://jocuri.trophygaming.net/bins/DEMONS.x86,malware
http://isikpandizot.com/galeri/index.php/tag/770/tofa%C5%9F+pandizot,malware
http://165.227.96.86/bins/Hilix.x86,malware
http://9779.info/%E5%A2%99%E7%BA%B8%E8%B4%B4%E7%94%BB%E7%88%B1%E6%83%85/,malware
http://detafa.com/cps/nass_original.exe,malware
http://66.42.90.141/i686,malware
thesimplecomplex.co.uk/beta/corona/theme/gate.php,malware
https://mitsui-jyuku.mixh.jp/uploads/7374d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
https://apbfiber.com/openme/125912345.exe,malware
http://45.95.55.58/s-h.4-.GHOUL,malware
http://bearsselection.xyz/ApiServices-Files13377/Down/53940_VersionFlashPlayer.apk,malware
http://64.227.6.95/Bleach.arm4,malware
http://45.84.196.235/bins/jKira.ppc,malware
https://toulousa.com/omg/8EYJSFYHMS.exe,malware
www.orquestanacaona.cult.cu/descargas/config/orqu.bin,malware
http://45.135.134.234/armv4l,malware
https://mitsui-jyuku.mixh.jp/uploads/81613687ead846bae3d6dc2187ebf1d00be.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/16143fvasea.exe,malware
http://176.32.35.22/i586,malware
http://asload02.top/downfiles/5.exe,malware
http://172.39.0.96:52183/Mozi.m,malware
https://drive.google.com/uc?export=download&id=1G480JekfZCRTpfBwjx4yQbmwZy4LVVBH,malware
http://117.6.215.34:13699/.i,malware
http://37.49.230.128/SBIDIOT/yarn,malware
https://apbfiber.com/openme/24920d200d42d3_18d30d11.exe,malware
http://42.234.161.8:43344/Mozi.m,malware
http://www.adobe.com/content/dotcom/en/solutions/education/modals/cpodEDUModal,malware
http://221.210.211.7:38126/Mozi.m,malware
https://spdtextile.com/sport/107Cl2.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/271q2w3ez1x2c3.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/90743fvasea.exe,malware
http://161.129.67.39/inc/helpPablo.php,malware
http://ashis.jutobimpex.com//js/vendor/files/elb.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/70643fvasea.exe,malware
http://51.222.0.40/bins//arm,malware
http://mrtool.ir/wp-admin/user/ord.exe,malware
https://onedrive.live.com/download?cid=C3D8AD85BA2ADD4E&resid=C3D8AD85BA2ADD4E%211343&authkey=ABODYSRxU9L2xxU,malware
https://mitsui-jyuku.mixh.jp/uploads/1270nH6.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/45213687ead846bae3d6dc2187ebf1d00be.exe,malware
http://67.245.47.15:1717/2,malware
http://122.160.111.68:58630/.i,malware
http://185.245.96.206/security/hello.m68k,malware
https://toulousa.com/omg/76EYJSFYHMS.exe,malware
http://www.polska.travel.pl/pogoda-polska/gdansk/pogoda-polska/torun/1?miasto=41,malware
https://mitsui-jyuku.mixh.jp/uploads/9194d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://208.68.39.30/EkSgbins.sh,malware
http://45.161.254.176:47310/Mozi.m,malware
http://isikpandizot.com/galeri/index.php/tag/741/pandizot+resimleri,malware
http://58.217.78.87:42290/Mozi.m,malware
http://142.11.206.45/bins/sora.arm5,malware
http://182.113.220.37:46626/Mozi.m,malware
https://apbfiber.com/openme/6020d200d42d3_18d30d11.exe,malware
http://222.142.193.68:38333/Mozi.m,malware
http://66.42.90.141/mips,malware
https://apbfiber.com/openme/25320d200d42d3_18d30d11.exe,malware
http://lovettz.com/large-decorative-wall-clocks-for-sale/large-decorative-wall-clocks-design-brown/,malware
https://apbfiber.com/openme/720dd3optoor.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/18013687ead846bae3d6dc2187ebf1d00be.exe,malware
http://176.113.161.40:44634/Mozi.m,malware
http://199.83.204.253:37070/Mozi.m,malware
http://42.230.204.161:43878/Mozi.m,malware
https://paste.ee/r/4TNQ4,malware
http://45.14.150.29/bins/lessie.spc,malware
http://182.127.32.84:40282/Mozi.m,malware
https://toulousa.com/omg/478EYJSFYHMS.exe,malware
https://apbfiber.com/openme/225dd3optoor.exe,malware
http://42.227.202.34:35458/Mozi.m,malware
http://176.113.161.66:54004/Mozi.m,malware
http://111.42.103.36:42556/Mozi.m,malware
https://apbfiber.com/openme/YhggfB.php,malware
https://mitsui-jyuku.mixh.jp/uploads/260ODNO38B.exe,malware
http://206.189.210.89/SBIDIOT/rtk,malware
http://f.hiphotos.baidu.com/exp/w=500/sign=a002eb29b6fb43161a1f7a7a10a54642/3bf33a87e950352a5b33aeea5743fbf2b3118b86.jpg,malware
http://172.36.46.198:57832/Mozi.m,malware
http://172.39.93.127:57172/Mozi.m,malware
http://198.98.61.142/arm7,malware
http://138.68.235.124/bins/Hilix.arm7,malware
http://165.22.80.89/powerpc,malware
http://51.161.68.186/bins/mips,malware
https://apbfiber.com/openme/26920d200d42d3_18d30d11.exe,malware
http://www.amerdis.de/wp-includes/js/jquery/jquery.js?ver=1.11.1,malware
https://mitsui-jyuku.mixh.jp/uploads/4843fvasea.exe,malware
https://pastebin.com/raw/zqm1qT4D,malware
http://alphauniforms.ae/collinxx/BESTRSOMK.exe,malware
http://www.ilovespeedbumps.com/wp-content/themes/ifeature/core/library/js/foundation/jquery.orbit.js?ver=3.5.1,malware
http://c.vvvvvvvvv.ga:443/o/cpu64.exe,malware
http://191.96.25.218/i-5.8-6.SNOOPY,malware
http://157.245.178.107/SBIDIOT/rtk,malware
https://apbfiber.com/openme/300dd3optoor.exe,malware
http://gmmfuelassist.co.uk/sport/191yas27.exe,malware
https://pastebin.com/raw/Qa1rmYhJ,malware
http://37.49.226.13/x01/mips,malware
http://162.212.113.39:60224/Mozi.m,malware
http://cloudofficemx.com/Cloud/Tax_Documents.doc,malware
http://37.49.226.12/armv5l,malware
https://apbfiber.com/openme/2520d200d42d3_18d30d11.exe,malware
http://159.89.116.220/bins/jKira.spc,malware
http://134.209.194.70/SBIDIOT/zte,malware
http://107.158.154.126/armv5l,malware
http://118.44.50.156:29782/.i,malware
tmtoys.com.vn,malware
https://pastebin.com/raw/7Kt6dXyP,malware
https://pastebin.com/raw/JHcLWKzV,malware
http://147.75.67.253/bins/arm6,malware
safety.microsoft.com.naolpkglsu.ai2xrgmhbzytdqytww.stream,malware
http://217.61.22.186/armv4l,malware
http://bearsselection.xyz/ApiServices-Files13377/Down/13056_VersionFlashPlayer.apk,malware
http://159.65.39.32/i686,malware
https://apbfiber.com/openme/9720d200d42d3_18d30d11.exe,malware
http://117.95.192.38:39296/Mozi.m,malware
http://167.99.56.99/SBIDIOT/spc,malware
http://45.148.10.202/bins/enigma.arm5,malware
http://123.11.75.109:34408/Mozi.m,malware
http://37.49.230.141/SBIDIOT/m68k,malware
http://157.245.211.242/SBIDIOT/mpsl,malware
http://167.172.206.156/bins/Hilix.arm6,malware
anexcursion.tk,malware
http://lovettz.com/starburst-wall-decor-beauty-star/decorative-wall-shelf-for-books/,malware
https://pastebin.com/raw/earnR8r4,malware
https://codeload.github.com/conta02/Folio02158/zip/master,malware
https://pastebin.com/raw/vaerGbmv,malware
http://185.132.53.59/dark_bins/dark.mpsl,malware
http://138.68.56.242/SBIDIOT/spc,malware
http://88.218.17.197/Seijin.arm6,malware
http://125.42.233.117:56235/Mozi.m,malware
http://45.95.169.234/SBIDIOT/arm,malware
https://drive.google.com/uc?export=download&id=1Wxb6ok7ocKu6Dx_4ZBu3nLCSq7gNtkP6,malware
http://172.39.25.247:55949/Mozi.m,malware
http://tristatehs.com/vdvxsfdms/88888.png,malware
http://58.218.127.8:44145/Mozi.m,malware
net-tribe.jp,malware
http://159.65.110.181/SBIDIOT/mips,malware
http://201.75.4.149:17537/.i,malware
https://pastebin.com/raw/NK31BKg7,malware
http://199.83.203.174:47139/Mozi.m,malware
https://mitsui-jyuku.mixh.jp/uploads/45143fvasea.exe,malware
http://111.43.223.101:55363/Mozi.m,malware
http://62.171.190.95/beastmode/b3astmode.ppc,malware
http://75.127.0.11/powerpc,malware
http://mp3-pesnja.com/song/%D0%BA%D1%80%D1%83%D0%B3+%D0%BC%D0%B8%D1%85%D0%B0%D0%B8%D0%BB+%D0%BA%D0%BE%D0%BB%D1%8C%D1%89%D0%B8%D0%BA,malware
http://45.95.168.251/sh4,malware
https://www.hybrid-analysis.com/sample/d5189ef66d3250d25d905e914dbd69dc8dfa52dcfa585bbc037c045ff7f494f4?environmentId=1,malware
http://222.74.186.134:50040/Mozi.m,malware
https://pastebin.com/raw/ydB8cf2p,malware
safety.apple.com.sfwwqqrywhu.rzr3lqtfq4tx4j4pg.download,malware
http://45.32.234.129/bins/Hilix.arm6,malware
http://49.116.182.18:56794/Mozi.m,malware
http://www.0068555.com/app/member/main.php?uid=guest&langx=en&page_site=ball,malware
http://3cf.ru/2015/07/21/moskva-poobeshala-otvetit-na-modernizaciu-flota-ssha-pod-sistemy-pro/,malware
https://mitsui-jyuku.mixh.jp/uploads/67043fvasea.exe,malware
https://linx.li/s/oojk3xw6.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/48043fvasea.exe,malware
http://vjhascv.ru/az2.exe,malware
http://45.77.78.41/beastmode/b3astmode.arm6,malware
http://139.202.9.29:42244/Mozi.m,malware
https://mitsui-jyuku.mixh.jp/uploads/664ODNO38B.exe,malware
http://web.lavishsupplystore.com/goodplace/selling/nora.exe,malware
http://157.245.166.78/zehir/z3hir.m68k,malware
http://182.114.247.31:51925/Mozi.m,malware
https://pastebin.com/raw/NJD2NnVm,malware
http://114.239.39.47:48940/Mozi.m,malware
http://www.polska.travel.pl/pogoda-polska/lodz/pogoda-polska/bialystok/1?miasto=23,malware
http://hezuo.down.xunlei.com/xl_hezuo_1/ab/thunder(03247).exe,malware
http://www.jin0044.com/cl/tpl/jin2015/ver1/css/jin2015.css?v=ver14.32,malware
https://pastebin.com/raw/xjS0QapJ,malware
https://mitsui-jyuku.mixh.jp/uploads/297ODNO38B.exe,malware
http://51.89.119.154/arm6,malware
http://9779.info/%E6%9C%89%E5%85%B3%E7%A7%8B%E5%A4%A9%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
http://162.212.115.80:51539/Mozi.m,malware
https://mitsui-jyuku.mixh.jp/uploads/674d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://lovettz.com/wooden-interlocking-monogram-wall-decor/monogram-wall-decor-design-interior/,malware
http://104.168.213.6/Faith_Bins/Faithful.sh4,malware
http://159.89.137.171/GraveDigger/rapethemipcams.m68k,malware
http://209.141.47.26/sh,malware
http://161.35.52.164/SBIDIOT/rtk,malware
http://41.86.21.56:54377/Mozi.m,malware
https://swiftexpresscourier.vip/SH/cov.exe,malware
https://apbfiber.com/openme/170512345.exe,malware
http://nevefe.com/wp-content/themes/calliope/wp-front.php,malware
https://pastebin.com/raw/q9Vx5pW1,malware
http://123.202.118.92:23074/3,malware
https://mitsui-jyuku.mixh.jp/uploads/4870nH6.exe,malware
http://121.180.75.151:19218/.i,malware
http://jornalistasdeangola.com/?tag=%e8%82%b2%e6%af%9b%e3%82%b5%e3%83%97%e3%83%aa,malware
http://hediy20gb-internet-online.net/hediye20gb.apk,malware
http://cltmusic.com/featured/cltmusic-presents-the-wall-the-trial/,malware
http://178.33.64.107/m68k,malware
https://paste.ee/r/VfRGk,malware
http://211.137.225.150:57299/Mozi.m,malware
http://treefighter.org/bin/bg_55dcf3886d7143dabd909d843e96562d.exe.upx.exe,malware
http://167.99.111.98/SBIDIOT/spc,malware
http://157.245.127.232/SBIDIOT/arm6,malware
http://www.ilovespeedbumps.com/guidance-you-must-know-about-automobile-insurance/,malware
http://198.98.60.38/ap/az.ppc,malware
http://45.161.254.58:40798/Mozi.m,malware
http://www.vilagnomad.com/tables/signature-loans-no-credit-check.php,malware
https://apbfiber.com/openme/71dd3optoor.exe,malware
http://178.ip-92-222-70.eu/SBIDIOT/mpsl,malware
http://144.202.124.211/d/xd.sh4,malware
http://194.5.79.166/bins/Gummy.arm7,malware
https://karlsuites.com/delightful/colours/browniee/,malware
http://www.jtsz.com/zxyey/uploadfile/jpg/2010-10/2010101814518779.jpg,malware
https://drive.google.com/uc?export=download&id=1q2xkR9dtz19DjMY_UhKpFTslALFRZcx4,malware
http://88.218.17.204/SBIDIOT/rtk,malware
http://37.49.226.230/AB4g5/kiga.mips,malware
http://hmbwgroup.com/wp-includes/js/tinymce/themes/modern/yu.exe,malware
https://pastebin.com/raw/Tps40B96,malware
http://175.9.41.51:44515/Mozi.m,malware
https://pastebin.com/raw/KRE1Qdi5,malware
http://91.134.252.221/yakuza.mips,malware
http://23.254.211.179/binsay/uinhg.arm,malware
https://mitsui-jyuku.mixh.jp/uploads/7794d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://205.185.118.62/Pandoras_Box/pandora.mpsl,malware
https://pastebin.com/raw/vjzXWdQZ,malware
http://isikpandizot.com/galeri/index.php/tag/779/bmw+fiber+pandizot,malware
http://167.114.129.9/razor/r4z0r.sh4,malware
https://pastebin.com/raw/BrGbzbsE,malware
https://apbfiber.com/openme/226dd3optoor.exe,malware
https://apbfiber.com/openme/13120d200d42d3_18d30d11.exe,malware
http://182.126.244.73:35097/Mozi.a,malware
http://107.175.197.164/bins/blxntz.arm,malware
http://104.168.44.166/bins/dvrbot.arm7,malware
https://apbfiber.com/openme/633dd3optoor.exe,malware
http://182.117.14.44:55014/Mozi.m,malware
http://89.32.41.65/powerpc,malware
http://zoetekroon.nl/wp-content/themes/simplo/js/jquery-1.4.2.min.js,malware
http://155.138.234.174/x-3.2-.SNOOPY,malware
http://185.225.19.57/aq/rxrg,malware
http://37.49.226.237/deusbins/deus.m68k,malware
https://toulousa.com/omg/210EYJSFYHMS.exe,malware
http://182.126.239.27:42454/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,malware
http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://222.142.204.139:53624/Mozi.m,malware
https://toulousa.com/omg/198EYJSFYHMS.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/75343fvasea.exe,malware
https://disk.karelia.pro/imC2fg2/Taurus.exe,malware
http://194.15.36.155/yakuza.x32,malware
http://170.130.55.59/armv5l,malware
http://80.211.239.70/bins/sora.x86,malware
http://3cf.ru/2015/03/04/hakery-vylojili-foto-obnajennyh-zvezd-na-vseobshee-obozrenie/,malware
http://172.36.3.119:47698/Mozi.m,malware
kaelfleming.com,malware
http://89.235.98.60:59655/.i,malware
http://45.95.168.251/AB4g5/kiga.mips,malware
http://167.71.107.14/a-r.m-4.SNOOPY,malware
http://218.21.171.197:57444/Mozi.m,malware
http://88.218.17.199/bins/ppc,malware
https://mitsui-jyuku.mixh.jp/uploads/270nH6.exe,malware
http://139.99.116.26/powerpc,malware
http://92.222.70.178/SBIDIOT/sh4,malware
http://192.210.140.199/ftp,malware
https://toulousa.com/omg/223EYJSFYHMS.exe,malware
http://138.68.56.242/SBIDIOT/yarn,malware
https://pastebin.com/raw/P5UTs2UE,malware
http://157.230.17.28/bomba.x86,malware
http://116.114.95.72:58299/Mozi.m,malware
https://onedrive.live.com/download?cid=505BE76830F4DC4C&resid=505BE76830F4DC4C%21415&authkey=AGLZsD6-G0NzJ7s,malware
http://182.113.199.176:41016/Mozi.m,malware
http://123.11.74.12:37492/Mozi.m,malware
http://23.95.89.78/beastmode/b3astmode.arm5,malware
http://165.227.220.189/Demon.arm6,malware
http://165.227.21.246/powerpc,malware
http://mp3-pesnja.com/song/%D0%B3%D0%B0%D0%BD%D1%81%D1%8D%D0%BB%D0%BB%D0%BE+%D1%82%D1%8B+%D0%BC%D0%B5%D0%BD%D1%8F+%D0%BD%D0%B5+%D0%BB%D0%B5%D1%87%D0%B8,malware
fobertinia.com,malware
http://62.171.183.29/bins//m68k,malware
http://178.33.145.43/Ayedz.i686,malware
https://toulousa.com/omg/428EYJSFYHMS.exe,malware
http://107.175.36.162/bins/hoho.mips,malware
http://192.210.140.199/openssh,malware
http://123.5.184.210:33379/Mozi.m,malware
http://45.61.48.168/snype.x86,malware
http://167.172.131.96/Axisbins.sh,malware
https://mitsui-jyuku.mixh.jp/uploads/7113687ead846bae3d6dc2187ebf1d00be.exe,malware
http://huangjintawujin.cn/examples/jsp/jsp2/el/implicit-objects.html,malware
http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=136,malware
http://mcdc.club/pics/103211187.jpg,malware
https://apbfiber.com/openme/28220d200d42d3_18d30d11.exe,malware
https://apbfiber.com/openme/352dd3optoor.exe,malware
http://176.123.9.171/bins/x86.neiru,malware
https://onedrive.live.com/download?cid=5F3A7A50ACB94052&resid=5F3A7A50ACB94052!406&authkey=AEYeq5j9zFEpGAI,malware
http://104.140.114.108/pbot.x86,malware
https://pastebin.com/raw/j1WBpJF2,malware
https://sadeelmedia.com/gfx/wp-content/themes/danfe/ueluiplyqvlc/EmploymentVerification_2446_05072020.zip,malware
http://213.202.255.4/x0ox0ox0oxDefault/z0r0.arc,malware
http://saglikbakanligi20gbinternet.com/20gb_hediye_internet.apk,malware
http://199.83.203.174:55619/Mozi.m,malware
https://drive.google.com/uc?export=download&id=1jc7hhGgq1mObCsl0EaCD5NCFj5_mwMha,malware
http://gstatiknetiplist.net/lok.exe,malware
https://pastebin.com/raw/zZzhGQAR,malware
https://pastebin.com/raw/MqVQz80T,malware
https://mitsui-jyuku.mixh.jp/uploads/1461q2w3ez1x2c3.exe,malware
http://67.207.89.70/Binarys/nuclear.ppc,malware
https://www.securewebexchange.com/plaidpainting.com/cgi-bin/online/storepro.php,malware
http://75.127.0.11/yoyobins.sh,malware
http://198.12.66.107/ErrorCodeUmYvbcN.exe,malware
http://149.28.214.196/SBIDIOT/zte,malware
https://drive.google.com/u/0/uc?id=1nKG8kJvzTeUsUO0iB42_n5YcUKXGNf0l&export=download,malware
http://167.71.107.14/m-6.8-k.SNOOPY,malware
http://9779.info/%E6%96%87%E6%98%8E%E7%A4%BC%E4%BB%AA%20%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://88.218.17.42/bins/UnHAnaAW.mips,malware
http://149.28.214.196/bins/DEMONS.x86,malware
https://stecit.nl/NEyE_encrypted_808359F.bin,malware
https://pastebin.com/raw/DPiWB7eL,malware
http://www.114633.com/app/member/BrowseSport/browse.php?ptype=S&gtype=FB_future&uid=guest,malware
http://219.155.209.9:50427/Mozi.m,malware
http://37.49.226.159/Binarys/Owari.arm4,malware
http://5.27.197.68:1143/Mozi.m,malware
http://107.158.154.99/x86,malware
sewardweb.com,malware
http://23.254.225.130/x01/root,malware
http://157.245.164.126/bins/hikati.arm,malware
http://115.207.177.5:50780/Mozi.m,malware
http://www.nkedu.org/displaypage/upload/LOCAL/2013/10/14/20131014174130954004.jpg,malware
http://45.95.168.210/m68k,malware
http://gmmfuelassist.co.uk/sport/277yas27.exe,malware
http://185.132.53.59/dark_bins/dark.sh4,malware
http://www.mycitystore.in/wp-includes/7d187ee94c02d554dadfec011ae1f6aa,malware
http://115.61.123.73:52960/Mozi.m,malware
http://117.95.222.32:56385/Mozi.m,malware
https://mitsui-jyuku.mixh.jp/uploads/5674d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://59.3.253.82:59286/.i,malware
http://9779.info/%E6%96%87%E6%98%8E%E5%9C%A8%E6%88%91%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/2.html,malware
http://172.39.91.178:49336/Mozi.m,malware
http://157.245.217.96/SBIDIOT/rtk,malware
http://23.254.225.130/x01/zte,malware
https://apbfiber.com/openme/50312345.exe,malware
https://apbfiber.com/openme/499dd3optoor.exe,malware
langies65.org.za/images/server/gate.php,malware
https://apbfiber.com/openme/56312345.exe,malware
http://3cf.ru/2015/03/04/kadyrov-prikazal-dostavit-v-chechnu-komandirov-azova-i-dnepra-2/,malware
https://mitsui-jyuku.mixh.jp/uploads/376N8Mk0.exe,malware
miriambuttu.com,malware
https://mitsui-jyuku.mixh.jp/uploads/61q2w3ez1x2c3.exe,malware
http://134.122.25.101/razor/r4z0r.ppc,malware
https://mitsui-jyuku.mixh.jp/uploads/30743fvasea.exe,malware
https://apbfiber.com/openme/166612345.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/880nH6.exe,malware
http://211.137.225.61:45963/Mozi.m,malware
http://42.227.163.40:38502/Mozi.m,malware
https://pastebin.com/raw/xqivscWJ,malware
http://42.230.34.82:54695/Mozi.m,malware
http://www.facebook.com/plugins/like.php?href=http%3A%2F%2Fzoetekroon.nl%2F2013%2F09%2Fgeen-bestellingen-tot-eind-2013%2F&layout=button_count&show_faces=true&width=450&action=like&font=tahoma&colorscheme=light,malware
http://64.227.8.206/lmaoWTF/loligang.spc,malware
https://apbfiber.com/openme/703dd3optoor.exe,malware
https://chinatyres.net/IuNbOpen/12osndo411.exe,malware
http://fb.com.accounts.login.userid.388616.fbsacc.com/frd/fbn/?next=http%3A%2F%2Fwww.fb.com%2videos%2F%3A%4A%4ID%1A,malware
https://mitsui-jyuku.mixh.jp/uploads/3140nH6.exe,malware
http://31.168.82.230:14409/.i,malware
http://125.44.145.245:58919/Mozi.m,malware
http://118.38.242.167:3647/.i,malware
http://89.32.41.63/x86,malware
http://167.99.60.170/bins/Hilix.m68k,malware
http://182.115.203.21:46689/Mozi.m,malware
http://212.237.53.82/jacky/mpsl,malware
http://167.99.175.24/SBIDIOT/mips,malware
http://www.xj9599.com/app/member/indexx.php?path=pages&pages=zr&uid=f554ab9b50d41d8cd98fra3,malware
http://199.83.207.207:59775/Mozi.m,malware
06works-plus.com,malware
sanyai-love.rmu.ac.th/language/pdf_fonts/server/bot.exe,malware
http://89.34.27.10/ppc,malware
http://164.132.92.180//mips,malware
https://mitsui-jyuku.mixh.jp/uploads/23613687ead846bae3d6dc2187ebf1d00be.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/5564d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://159.255.187.116:51811/Mozi.m,malware
http://31.184.198.160/i586,malware
http://46.101.2.104/x-3.2-.GHOUL,malware
http://www.nesportscardsimages1.com/images/ZTob/tutor.exe,malware
https://toulousa.com/omg/463EYJSFYHMS.exe,malware
http://178.128.146.154/beastmode/b3astmode.ppc,malware
http://89.34.27.178/lmaoWTF/loligang.mpsl,malware
https://mitsui-jyuku.mixh.jp/uploads/1840nH6.exe,malware
http://23.254.204.253/Demon.mips,malware
https://mitsui-jyuku.mixh.jp/uploads/18513687ead846bae3d6dc2187ebf1d00be.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/36043fvasea.exe,malware
https://apbfiber.com/openme/39220d200d42d3_18d30d11.exe,malware
http://159.65.110.181/SBIDIOT/arm6,malware
http://45.148.122.113/p-p.c-.SNOOPY,malware
http://163.172.80.26/bins/UnHAnaAW.arm,malware
http://104.140.114.108/pbot.sh4,malware
http://115.216.210.105:35318/Mozi.m,malware
http://45.143.221.60/Pandoras_Box/pandora.arm7,malware
http://www.qxn.gov.cn/Files/2012/12/31/a9cf8ca01dd94b96be27af59bcb41e16.jpg,malware
http://45.95.169.232/bins/ppc,malware
http://167.172.131.96/bins/hoho.mips,malware
http://192.154.228.187/8UsA.sh,malware
https://apbfiber.com/openme/37120d200d42d3_18d30d11.exe,malware
http://104.168.165.199/ABCDEFGHIJKLMNOPQRSTUVWXYZ/whoareyou.arm,malware
https://mitsui-jyuku.mixh.jp/uploads/97913687ead846bae3d6dc2187ebf1d00be.exe,malware
xzz.goodoboy.com,malware
http://125.44.116.149:58778/Mozi.m,malware
http://61.168.141.61:53182/Mozi.m,malware
http://88.218.17.179/sora/m68k,malware
https://mitsui-jyuku.mixh.jp/uploads/6674d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
https://onedrive.live.com/download?cid=806BAC90DC071EDF&resid=806BAC90DC071EDF!105&authkey=!AO7jyZ6-LicB8hQ,malware
https://paste.ee/r/Vc7ll,malware
http://116.114.95.194:56518/Mozi.m,malware
http://64.227.26.107/SBIDIOT/mips,malware
http://134.209.194.70/SBIDIOT/ppc,malware
http://mtsx.com.cn/UploadFiles/2011-08/admin/http_imgload.cgi%20(20).jpg,malware
https://mitsui-jyuku.mixh.jp/uploads/46243fvasea.exe,malware
https://mitsui-jyuku.mixh.jp/uploads/9564d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://71.250.252.81:24353/.i,malware
http://68.183.57.185/a-r.m-5.SNOOPY,malware
http://195.123.213.216/HORNY1/ppc,malware
https://mitsui-jyuku.mixh.jp/uploads/33443fvasea.exe,malware
http://104.168.169.137/kc-botnet/arm6,malware
https://apbfiber.com/openme/84112345.exe,malware
https://turkiye-evdekal.com/s3/ramazan-hediyesi.apk,malware
http://37.49.230.128/bins/UnHAnaAW.arm7,malware
sh209090.website.pl,malware
http://221.5.28.114:56642/Mozi.m,malware
https://www.hybrid-analysis.com/sample/88a1b1de0d7474fb323f5cd86c4970b588d0e8d51808a2ce8bc72d914c233eaa?environmentId=1,malware
https://apbfiber.com/openme/186012345.exe,malware
https://pastebin.com/raw/rHuijCjN,malware
https://mitsui-jyuku.mixh.jp/uploads/1691q2w3ez1x2c3.exe,malware
http://opulcegino1212.ilawa.pl/sp08042020_encrypted_B61E50F.bin,malware
http://teamtnt.red/load/dns3,malware
http://23.95.89.71/bins/jKira.sh4,malware
http://45.84.196.6/sh4,malware
https://mitsui-jyuku.mixh.jp/uploads/20113687ead846bae3d6dc2187ebf1d00be.exe,malware
http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/green-style.css,malware
http://185.132.53.59/dark_bins/dark.mips,malware
https://mitsui-jyuku.mixh.jp/uploads/4260nH6.exe,malware
https://pastebin.com/raw/Q8FWCBvK,malware
http://37.49.226.230/AB4g5/kiga.arm6,malware
http://45.95.168.131/SBIDIOT/yarn,malware
http://107.175.197.164/bins/sora.spc,malware
http://162.212.113.66:58186/Mozi.m,malware
http://157.245.178.107/SBIDIOT/mpsl,malware
